key,value
"previous_application.csv|NAME_CONTRACT_STATUS_nan,sum",0.5046189692649065
"previous_application.csv|NAME_PAYMENT_TYPE_nan,mean",0.5046189692649065
"previous_application.csv|NAME_PAYMENT_TYPE_nan,median",0.5046189692649065
"previous_application.csv|NAME_PAYMENT_TYPE_nan,prod",0.5046189692649065
"previous_application.csv|NAME_PAYMENT_TYPE_nan,sum",0.5046189692649065
"previous_application.csv|CODE_REJECT_REASON_SCOFR,prod",0.5046189692649065
"previous_application.csv|FLAG_LAST_APPL_PER_CONTRACT_N,median",0.5046189692649065
"previous_application.csv|AMT_ANNUITY,min_flag,prod",0.5046189692649065
"previous_application.csv|AMT_ANNUITY,min_flag,median",0.5046189692649065
"previous_application.csv|PRODUCT_COMBINATION_nan,prod",0.5046189692649065
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_nan,mean",0.5046189692649065
"previous_application.csv|NAME_YIELD_GROUP_nan,sum",0.5046189692649065
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_nan,median",0.5046189692649065
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_nan,prod",0.5046189692649065
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_nan,sum",0.5046189692649065
"previous_application.csv|CODE_REJECT_REASON_nan,mean",0.5046189692649065
"previous_application.csv|FLAG_LAST_APPL_PER_CONTRACT_nan,sum",0.5046189692649065
"previous_application.csv|NAME_SELLER_INDUSTRY_nan,median",0.5046189692649065
"previous_application.csv|NAME_YIELD_GROUP_nan,prod",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Car repairs,prod",0.5046189692649065
"previous_application.csv|NAME_PRODUCT_TYPE_nan,prod",0.5046189692649065
"previous_application.csv|NAME_PRODUCT_TYPE_nan,median",0.5046189692649065
"previous_application.csv|NAME_PRODUCT_TYPE_nan,mean",0.5046189692649065
"previous_application.csv|NAME_PORTFOLIO_nan,sum",0.5046189692649065
"previous_application.csv|NAME_PORTFOLIO_nan,prod",0.5046189692649065
"previous_application.csv|NAME_PORTFOLIO_nan,median",0.5046189692649065
"previous_application.csv|NAME_PORTFOLIO_nan,mean",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_House Construction,mean",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_House Construction,median",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_nan,median",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_House Construction,prod",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_nan,sum",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_nan,prod",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_nan,median",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_nan,mean",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_House Construction,sum",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Hobby,median",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Hobby,prod",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Hobby,sum",0.5046189692649065
"previous_application.csv|NAME_PRODUCT_TYPE_nan,sum",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_Animals,sum",0.5046189692649065
"previous_application.csv|NAME_CLIENT_TYPE_nan,median",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Car repairs,median",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Building a house or an annex,prod",0.5046189692649065
"previous_application.csv|NAME_YIELD_GROUP_nan,median",0.5046189692649065
"previous_application.csv|NAME_YIELD_GROUP_nan,mean",0.5046189692649065
"previous_application.csv|NAME_CLIENT_TYPE_nan,prod",0.5046189692649065
"previous_application.csv|NAME_CLIENT_TYPE_nan,sum",0.5046189692649065
"previous_application.csv|NAME_SELLER_INDUSTRY_nan,sum",0.5046189692649065
"previous_application.csv|NAME_SELLER_INDUSTRY_nan,prod",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Medicine,median",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Refusal to name the goal,prod",0.5046189692649065
"previous_application.csv|NAME_SELLER_INDUSTRY_nan,mean",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_Animals,mean",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_Animals,median",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land,median",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Refusal to name the goal,median",0.5046189692649065
"previous_application.csv|CHANNEL_TYPE_nan,sum",0.5046189692649065
"previous_application.csv|CHANNEL_TYPE_nan,prod",0.5046189692649065
"previous_application.csv|CHANNEL_TYPE_nan,median",0.5046189692649065
"previous_application.csv|CHANNEL_TYPE_nan,mean",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_Animals,prod",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_nan,mean",0.5046189692649065
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_nan,prod",0.5046189692649065
"previous_application.csv|NAME_CONTRACT_TYPE_XNA,prod",0.5046189692649065
"previous_application.csv|NAME_CONTRACT_TYPE_nan,mean",0.5046189692649065
"previous_application.csv|NAME_CONTRACT_TYPE_nan,median",0.5046189692649065
"previous_application.csv|NAME_CONTRACT_TYPE_nan,prod",0.5046189692649065
"previous_application.csv|NAME_CONTRACT_TYPE_nan,sum",0.5046189692649065
"previous_application.csv|NAME_GOODS_CATEGORY_Jewelry,prod",0.5046183424195628
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Journey,prod",0.5046152142489769
"previous_application.csv|NAME_PORTFOLIO_Cars,median",0.5046144744745733
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Hobby,mean",0.5046144722658662
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a home,prod",0.5046115333316106
"previous_application.csv|NAME_GOODS_CATEGORY_Consumer Electronics,prod",0.5046109795161007
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Refusal to name the goal,mean",0.5046094377672495
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Refusal to name the goal,sum",0.5046073422028886
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Gasification / water supply,prod",0.5046034545932805
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Gasification / water supply,mean",0.5046034545932805
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Gasification / water supply,median",0.5046034545932805
"previous_application.csv|NAME_GOODS_CATEGORY_Insurance,median",0.5045907588019884
"previous_application.csv|NAME_GOODS_CATEGORY_Insurance,prod",0.5045907588019884
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Urgent needs,var",0.5045890085796803
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Urgent needs,std",0.5045890076534482
"previous_application.csv|NAME_PRODUCT_TYPE_x-sell,sum",0.504588063609256
"bureau_balance.csv|STATUS_4,sum,sum",0.5045518175134219
"bureau_balance.csv|STATUS_X,median,median",0.5045472100790234
"credit_card_balance.csv|AMT_DRAWINGS_OTHER_CURRENT,nan_instead_of_min,prod",0.504544
"previous_application.csv|NAME_SELLER_INDUSTRY_Jewelry,mean",0.5045400017138143
"credit_card_balance.csv|SK_DPD_DEF,min_flag,std",0.50453
"previous_application.csv|NAME_CLIENT_TYPE_XNA,mean",0.5045267099278302
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,nan_instead_of_min,var",0.504518
"previous_application.csv|NAME_GOODS_CATEGORY_Direct Sales,var",0.5045102443721445
"previous_application.csv|NAME_GOODS_CATEGORY_Direct Sales,std",0.5045102443721445
"application_train.csv|OBS_60_CNT_SOCIAL_CIRCLE,min_flag",0.504505
"bureau_balance.csv|STATUS_3,std,mean",0.5044985447077848
"credit_card_balance.csv|SK_DPD,nan_instead_of_min,prod",0.504495
"previous_application.csv|NAME_GOODS_CATEGORY_Other,prod",0.5044845165673307
"previous_application.csv|CODE_REJECT_REASON_CLIENT,prod",0.5044641803592084
"previous_application.csv|NAME_CONTRACT_STATUS_Unused offer,prod",0.5044641803592084
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Journey,median",0.5044623209127683
"previous_application.csv|PRODUCT_COMBINATION_Cash X-Sell: middle,median",0.504424267524483
"bureau_balance.csv|STATUS_X,sum,std",0.504421550600922
"previous_application.csv|PRODUCT_COMBINATION_Cash Street: low,median",0.5044123458494285
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Other,median",0.5044099469084509
"bureau_balance.csv|STATUS_1,sum,var",0.5044053650523063
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Other,std",0.504389173233812
"credit_card_balance.csv|SK_DPD,nan_instead_of_min,median",0.504356
"previous_application.csv|DAYS_LAST_DUE_1ST_VERSION,max_flag,median",0.5043468140777779
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_SATURDAY,prod",0.5043447997368419
"bureau.csv|AMT_CREDIT_SUM_OVERDUE,nan_instead_of_min,mean",0.504334
"previous_application.csv|RATE_INTEREST_PRIMARY,mean",0.5043202606439754
"previous_application.csv|CODE_REJECT_REASON_CLIENT,median",0.5043189226661725
"previous_application.csv|NAME_CONTRACT_STATUS_Unused offer,median",0.5043189226661725
"previous_application.csv|NAME_GOODS_CATEGORY_Auto Accessories,prod",0.5043039670112057
"credit_card_balance.csv|NAME_CONTRACT_STATUS_Signed,std",0.504292
"previous_application.csv|NAME_TYPE_SUITE_Family,median",0.5042739897963001
"previous_application.csv|PRODUCT_COMBINATION_POS others without interest,prod",0.5042738469428204
"bureau_balance.csv|STATUS_2,std,var",0.5042652139614888
"bureau_balance.csv|STATUS_,DIST,mean,std",0.504258055755307
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,var",0.504255
"credit_card_balance.csv|AMT_CREDIT_LIMIT_ACTUAL,0_instead_of_min,var",0.504255
"bureau_balance.csv|STATUS_0,sum,mean",0.5042451992983807
"application_train.csv|DEF__CNT_SOCIAL_CIRCLE,DIST,nan_instead_of_min",0.504241
"installments_payments.csv|AMT_INSTALMENT,min_flag,median",0.504233
"bureau.csv|AMT_ANNUITY,min_flag,median",0.50423
"installments_payments.csv|AMT_INSTALMENT,min_flag,prod",0.504225
"installments_payments.csv|AMT_PAYMENT,min_flag,prod",0.504219
"installments_payments.csv|AMT_PAYMENT,min_flag,median",0.504219
"installments_payments.csv|AMT_INSTALMENT,min_flag,sum",0.504218
"bureau_balance.csv|STATUS_0,prod,std",0.5042144330762761
"bureau_balance.csv|STATUS_0,prod,var",0.5042144330762761
"bureau_balance.csv|STATUS_4,std,mean",0.5042130985896558
"bureau_balance.csv|STATUS_X,std,median",0.5042109671159911
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment,std",0.5042075731168105
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment,var",0.5042075731168105
"bureau_balance.csv|STATUS_,DIST,median,prod",0.5042027807922475
"bureau_balance.csv|STATUS_,DIST,prod,var",0.504177314042371
"bureau_balance.csv|STATUS_2,sum,sum",0.504173367225161
"bureau_balance.csv|STATUS_,DIST,prod,std",0.5041720500519549
"previous_application.csv|RATE_INTEREST_PRIMARY,prod",0.5041643045434125
"credit_card_balance.csv|SK_DPD_DEF,nan_instead_of_min,mean",0.504149
"previous_application.csv|NAME_CONTRACT_STATUS_Unused offer,std",0.5041278608039115
"previous_application.csv|NAME_CONTRACT_STATUS_Unused offer,var",0.5041278608039115
"previous_application.csv|CODE_REJECT_REASON_CLIENT,var",0.5041278608039115
"previous_application.csv|CODE_REJECT_REASON_CLIENT,std",0.5041278608039115
"previous_application.csv|AMT_CREDIT,min_flag,prod",0.5041151048075369
"previous_application.csv|CODE_REJECT_REASON_SCOFR,median",0.5041010515163207
"previous_application.csv|CHANNEL_TYPE_Country-wide,sum",0.5040925649508995
"previous_application.csv|NAME_GOODS_CATEGORY_Construction Materials,mean",0.5040755860489192
"application_train.csv|NONLIVINGAPARTMENTS_MODE,nan_instead_of_min",0.504067
"bureau_balance.csv|STATUS_0,mean,std",0.5040643170112082
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a garage,sum",0.5040628387448761
"installments_payments.csv|NUM_INSTALMENT_NUMBER,min_flag,prod",0.504061
"previous_application.csv|NAME_GOODS_CATEGORY_Medical Supplies,sum",0.5040596607715061
"bureau_balance.csv|STATUS_,STD,sum,std",0.504048284433376
"previous_application.csv|NAME_PAYMENT_TYPE_Non-cash from your account,prod",0.5040301169619456
"bureau_balance.csv|STATUS_2,sum,median",0.50400730628931
"previous_application.csv|AMT_ANNUITY,min_flag,mean",0.5039975420936659
"previous_application.csv|PRODUCT_COMBINATION_POS other with interest,prod",0.5039949465777505
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land,sum",0.5039929735610129
"POS_CASH_balance.csv|SK_DPD,nan_instead_of_min,std",0.503989
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Money for a third person,mean",0.5039664577464806
"installments_payments.csv|SK_ID_CURR,std",0.503964
"installments_payments.csv|SK_ID_CURR,var",0.503964
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land,prod",0.5039614075731681
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Money for a third person,sum",0.5039572586948768
"bureau_balance.csv|,count,std",0.5039551934824271
"previous_application.csv|DAYS_FIRST_DUE,max_flag,sum",0.5039539866733307
"previous_application.csv|NFLAG_LAST_APPL_IN_DAY,median",0.5039398916304242
"credit_card_balance.csv|NAME_CONTRACT_STATUS_Signed,mean",0.50393
application_train.csv|FLOORSMIN_AVG,0.503929
"previous_application.csv|PRODUCT_COMBINATION_POS others without interest,sum",0.5039107070563968
"bureau_balance.csv|STATUS_,DIST,prod,mean",0.5039045699141638
"previous_application.csv|NAME_TYPE_SUITE_Children,var",0.5039009180662335
"previous_application.csv|NAME_TYPE_SUITE_Children,std",0.5038999319141078
"previous_application.csv|CHANNEL_TYPE_Country-wide,std",0.5038895347457389
"previous_application.csv|CHANNEL_TYPE_Country-wide,var",0.5038895333920151
"bureau_balance.csv|STATUS_2,var,std",0.5038879518151863
"previous_application.csv|CODE_REJECT_REASON_SCO,sum",0.5038781194346146
"credit_card_balance.csv|SK_DPD_DEF,nan_instead_of_min,sum",0.503876
"credit_card_balance.csv|SK_DPD_DEF,0_instead_of_min,sum",0.503876
"credit_card_balance.csv|SK_DPD_DEF,sum",0.503876
"bureau_balance.csv|STATUS_4,var,sum",0.5038663359818797
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Everyday expenses,sum",0.5038626700979717
"previous_application.csv|CODE_REJECT_REASON_VERIF,median",0.5038581805800363
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_SUNDAY,prod",0.5038489389930072
"bureau_balance.csv|STATUS_C,median,std",0.5038481385147808
"previous_application.csv|CODE_REJECT_REASON_SYSTEM,var",0.5038444599486188
"previous_application.csv|CODE_REJECT_REASON_SYSTEM,std",0.5038444599486188
application_train.csv|FLOORSMIN_MEDI,0.503841
"previous_application.csv|DAYS_TERMINATION,max_flag,median",0.5038301610634153
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a home,sum",0.5038174857204767
"previous_application.csv|NAME_GOODS_CATEGORY_Homewares,prod",0.5038107576422034
"previous_application.csv|NAME_GOODS_CATEGORY_Clothing and Accessories,mean",0.5037712431585029
"bureau_balance.csv|STATUS_X,sum,var",0.503765264401948
"previous_application.csv|NAME_GOODS_CATEGORY_Furniture,var",0.5037547335711712
"previous_application.csv|NAME_GOODS_CATEGORY_Furniture,std",0.5037547208889172
"previous_application.csv|CHANNEL_TYPE_Channel of corporate sales,median",0.5037482168875485
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a new car,sum",0.5037476839478837
"previous_application.csv|NAME_GOODS_CATEGORY_Auto Accessories,sum",0.5036942314532312
"previous_application.csv|CHANNEL_TYPE_Channel of corporate sales,sum",0.5036785711494295
"application_train.csv|AMT_REQ_CREDIT_BUREAU_MON,nan_instead_of_min",0.503667
"previous_application.csv|NAME_PAYMENT_TYPE_Cashless from the account of the employer,median",0.503663391275061
"bureau_balance.csv|STATUS_,AVG,std,var",0.5036473350426874
"previous_application.csv|NAME_GOODS_CATEGORY_Sport and Leisure,sum",0.5036463582953794
"bureau_balance.csv|STATUS_0,prod,median",0.5036456321294619
application_train.csv|AMT_REQ_CREDIT_BUREAU_WEEK,0.503641
application_train.csv|ORGANIZATION_TYPE_Other,0.5036377615083458
"bureau_balance.csv|STATUS_,DIST,sum,std",0.5036349203271944
"credit_card_balance.csv|SK_DPD,0_instead_of_min,std",0.50363
"credit_card_balance.csv|SK_DPD,std",0.50363
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Urgent needs,median",0.5036221321264445
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a home,var",0.5036218462769878
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Buying a home,std",0.5036218462769878
"previous_application.csv|NAME_GOODS_CATEGORY_Computers,prod",0.5036171940272084
"previous_application.csv|NAME_SELLER_INDUSTRY_XNA,median",0.5036145128704538
"previous_application.csv|NAME_GOODS_CATEGORY_Vehicles,prod",0.503603889986462
"previous_application.csv|NAME_PORTFOLIO_Cars,mean",0.5035957395007733
"bureau_balance.csv|STATUS_5,std,std",0.5035916280280066
"previous_application.csv|NAME_GOODS_CATEGORY_Weapon,var",0.5035876621161671
"previous_application.csv|NAME_GOODS_CATEGORY_Weapon,std",0.5035876621161671
"previous_application.csv|NAME_SELLER_INDUSTRY_MLM partners,var",0.503578603638087
"previous_application.csv|NAME_SELLER_INDUSTRY_MLM partners,std",0.503578603638087
"previous_application.csv|NAME_GOODS_CATEGORY_Sport and Leisure,median",0.5035627917172255
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment,median",0.5035614252399755
"previous_application.csv|DAYS_FIRST_DUE,max_flag,var",0.5035552256839527
"previous_application.csv|DAYS_FIRST_DUE,max_flag,std",0.5035552152104058
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Business development,mean",0.5035520584691242
application_train.csv|OCCUPATION_TYPE_Accountants,0.50355
"previous_application.csv|DAYS_LAST_DUE_1ST_VERSION,max_flag,var",0.5035473857709911
"previous_application.csv|DAYS_LAST_DUE_1ST_VERSION,max_flag,std",0.5035473857709911
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_TUESDAY,sum",0.5035430417427343
"previous_application.csv|RATE_INTEREST_PRIMARY,median",0.5035207290266921
"previous_application.csv|NAME_PAYMENT_TYPE_Non-cash from your account,median",0.5035083682464031
"previous_application.csv|WEEKDAY_APPR_PROCESS_START_TUESDAY,mean",0.5034969360493564
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Building a house or an annex,var",0.5034967730325177
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Building a house or an annex,std",0.5034967730325177
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Education,var",0.5034836731903113
"previous_application.csv|NAME_CASH_LOAN_PURPOSE_Education,std",0.5034836731903113
"POS_CASH_balance.csv|NAME_CONTRACT_STATUS_Signed,std",0.503463
"previous_application.csv|NAME_TYPE_SUITE_Other_A,var",0.5034554731296915
"previous_application.csv|NAME_TYPE_SUITE_Other_A,std",0.5034554731296915
"bureau.csv|AMT_CREDIT_MAX_OVERDUE,min_flag,prod",0.503452
application_train.csv|FLAG_OWN_REALTY_N,0.503448
application_train.csv|FLAG_OWN_REALTY_Y,0.503448
"previous_application.csv|NAME_SELLER_INDUSTRY_Construction,sum",0.5034460160155922
"previous_application.csv|NAME_SELLER_INDUSTRY_Auto technology,median",0.503441448409171
"previous_application.csv|PRODUCT_COMBINATION_Card X-Sell,median",0.5034289664349825
"bureau_balance.csv|STATUS_3,mean,sum",0.5034289311669164
"previous_application.csv|NAME_SELLER_INDUSTRY_Auto technology,sum",0.5034097548862997
